time,id,class_id,x,y,z,vx,vy,vz,sigma_00,sigma_01,sigma_02,sigma_03,sigma_04,sigma_05,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_20,sigma_21,sigma_22,sigma_23,sigma_24,sigma_25,sigma_30,sigma_31,sigma_32,sigma_33,sigma_34,sigma_35,sigma_40,sigma_41,sigma_42,sigma_43,sigma_44,sigma_45,sigma_50,sigma_51,sigma_52,sigma_53,sigma_54,sigma_55,x_pattern,y_pattern,z_pattern,pattern,status,collision_p
26.560,2059439127856,4,7.716,3.033,-75.753,0.241,-0.016,0.332,1.081,0.000,0.000,0.061,0.000,0.000,0.000,1.081,0.000,0.000,0.061,0.000,0.000,0.000,1.081,0.000,0.000,0.061,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,6.707,2.760,-68.319,2059439127800,0,0.000
26.593,2059439127856,4,7.724,3.032,-75.742,0.241,-0.016,0.332,1.085,0.000,0.000,0.061,0.000,0.000,0.000,1.085,0.000,0.000,0.061,0.000,0.000,0.000,1.085,0.000,0.000,0.061,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,6.709,2.758,-68.319,2059439127800,0,0.000
26.627,2059439127856,4,7.732,3.032,-75.731,0.241,-0.016,0.332,1.089,0.000,0.000,0.061,0.000,0.000,0.000,1.089,0.000,0.000,0.061,0.000,0.000,0.000,1.089,0.000,0.000,0.061,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,6.702,2.754,-68.259,2059439127800,0,0.000
26.660,2059439127856,4,7.740,3.031,-75.720,0.241,-0.016,0.332,1.093,0.000,0.000,0.061,0.000,0.000,0.000,1.093,0.000,0.000,0.061,0.000,0.000,0.000,1.093,0.000,0.000,0.061,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,0.000,0.000,0.000,0.061,0.000,0.000,0.005,6.695,2.750,-68.200,2059439127800,0,0.000
26.693,2059439127856,4,7.748,3.030,-75.709,0.241,-0.016,0.332,1.097,0.000,0.000,0.062,0.000,0.000,0.000,1.097,0.000,0.000,0.062,0.000,0.000,0.000,1.097,0.000,0.000,0.062,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,6.693,2.748,-68.162,2059439127800,0,0.000
26.727,2059439127856,4,7.756,3.030,-75.698,0.241,-0.016,0.332,1.101,0.000,0.000,0.062,0.000,0.000,0.000,1.101,0.000,0.000,0.062,0.000,0.000,0.000,1.101,0.000,0.000,0.062,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,6.694,2.748,-68.159,2059439127800,0,0.000
26.760,2059439127856,4,7.764,3.029,-75.687,0.241,-0.016,0.332,1.106,0.000,0.000,0.062,0.000,0.000,0.000,1.106,0.000,0.000,0.062,0.000,0.000,0.000,1.106,0.000,0.000,0.062,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,6.699,2.749,-68.190,2059439127800,0,0.000
26.793,2059439127856,4,7.772,3.029,-75.676,0.241,-0.016,0.332,1.110,0.000,0.000,0.062,0.000,0.000,0.000,1.110,0.000,0.000,0.062,0.000,0.000,0.000,1.110,0.000,0.000,0.062,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,6.699,2.749,-68.174,2059439127800,0,0.000
26.827,2059439127856,4,7.780,3.028,-75.665,0.241,-0.016,0.332,1.114,0.000,0.000,0.062,0.000,0.000,0.000,1.114,0.000,0.000,0.062,0.000,0.000,0.000,1.114,0.000,0.000,0.062,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,6.704,2.751,-68.193,2059439127800,0,0.000
26.860,2059439127856,4,7.788,3.028,-75.654,0.241,-0.016,0.332,1.118,0.000,0.000,0.062,0.000,0.000,0.000,1.118,0.000,0.000,0.062,0.000,0.000,0.000,1.118,0.000,0.000,0.062,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,6.707,2.753,-68.223,2059439127800,0,0.000
26.894,2059439127856,4,7.796,3.027,-75.642,0.241,-0.016,0.332,1.122,0.000,0.000,0.062,0.000,0.000,0.000,1.122,0.000,0.000,0.062,0.000,0.000,0.000,1.122,0.000,0.000,0.062,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,0.000,0.000,0.000,0.062,0.000,0.000,0.005,6.716,2.755,-68.275,2059439127800,0,0.000
26.927,2059439127856,4,7.804,3.027,-75.631,0.241,-0.016,0.332,1.126,0.000,0.000,0.063,0.000,0.000,0.000,1.126,0.000,0.000,0.063,0.000,0.000,0.000,1.126,0.000,0.000,0.063,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,6.726,2.754,-68.312,2059439127800,0,0.000
26.960,2059439127856,4,7.812,3.026,-75.620,0.241,-0.016,0.332,1.131,0.000,0.000,0.063,0.000,0.000,0.000,1.131,0.000,0.000,0.063,0.000,0.000,0.000,1.131,0.000,0.000,0.063,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,6.739,2.756,-68.380,2059439127800,0,0.000
26.994,2059439127856,4,7.821,3.026,-75.609,0.241,-0.016,0.332,1.135,0.000,0.000,0.063,0.000,0.000,0.000,1.135,0.000,0.000,0.063,0.000,0.000,0.000,1.135,0.000,0.000,0.063,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,6.753,2.758,-68.460,2059439127800,0,0.000
27.027,2059439127856,4,7.829,3.025,-75.598,0.241,-0.016,0.332,1.139,0.000,0.000,0.063,0.000,0.000,0.000,1.139,0.000,0.000,0.063,0.000,0.000,0.000,1.139,0.000,0.000,0.063,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,6.773,2.763,-68.599,2059439127800,0,0.000
27.060,2059439127856,4,7.837,3.025,-75.587,0.241,-0.016,0.332,1.143,0.000,0.000,0.063,0.000,0.000,0.000,1.143,0.000,0.000,0.063,0.000,0.000,0.000,1.143,0.000,0.000,0.063,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,6.792,2.767,-68.715,2059439127800,0,0.000
27.094,2059439127856,4,7.845,3.024,-75.576,0.241,-0.016,0.332,1.147,0.000,0.000,0.063,0.000,0.000,0.000,1.147,0.000,0.000,0.063,0.000,0.000,0.000,1.147,0.000,0.000,0.063,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,0.000,0.000,0.000,0.063,0.000,0.000,0.005,6.806,2.770,-68.802,2059439127800,0,0.000
27.127,2059439127856,4,7.853,3.023,-75.565,0.241,-0.016,0.332,1.152,0.000,0.000,0.064,0.000,0.000,0.000,1.152,0.000,0.000,0.064,0.000,0.000,0.000,1.152,0.000,0.000,0.064,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,6.821,2.774,-68.907,2059439127800,0,0.000
27.160,2059439127856,4,7.861,3.023,-75.554,0.241,-0.016,0.332,1.156,0.000,0.000,0.064,0.000,0.000,0.000,1.156,0.000,0.000,0.064,0.000,0.000,0.000,1.156,0.000,0.000,0.064,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,6.838,2.775,-69.014,2059439127800,0,0.000
27.194,2059439127856,4,7.869,3.022,-75.543,0.241,-0.016,0.332,1.160,0.000,0.000,0.064,0.000,0.000,0.000,1.160,0.000,0.000,0.064,0.000,0.000,0.000,1.160,0.000,0.000,0.064,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,6.857,2.775,-69.135,2059439127800,0,0.000
27.227,2059439127856,4,7.877,3.022,-75.532,0.241,-0.016,0.332,1.164,0.000,0.000,0.064,0.000,0.000,0.000,1.164,0.000,0.000,0.064,0.000,0.000,0.000,1.164,0.000,0.000,0.064,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,6.879,2.779,-69.280,2059439127800,0,0.000
27.261,2059439127856,4,7.885,3.021,-75.521,0.241,-0.016,0.332,1.169,0.000,0.000,0.064,0.000,0.000,0.000,1.169,0.000,0.000,0.064,0.000,0.000,0.000,1.169,0.000,0.000,0.064,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,6.902,2.783,-69.447,2059439127800,0,0.000
27.294,2059439127856,4,7.893,3.021,-75.509,0.241,-0.016,0.332,1.173,0.000,0.000,0.064,0.000,0.000,0.000,1.173,0.000,0.000,0.064,0.000,0.000,0.000,1.173,0.000,0.000,0.064,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,6.924,2.788,-69.599,2059439127800,0,0.000
27.327,2059439127856,4,7.901,3.020,-75.498,0.241,-0.016,0.332,1.177,0.000,0.000,0.064,0.000,0.000,0.000,1.177,0.000,0.000,0.064,0.000,0.000,0.000,1.177,0.000,0.000,0.064,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,0.000,0.000,0.000,0.064,0.000,0.000,0.005,6.944,2.793,-69.725,2059439127800,0,0.000
27.361,2059439127856,4,7.909,3.020,-75.487,0.241,-0.016,0.332,1.182,0.000,0.000,0.065,0.000,0.000,0.000,1.182,0.000,0.000,0.065,0.000,0.000,0.000,1.182,0.000,0.000,0.065,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,6.961,2.798,-69.817,2059439127800,0,0.000
27.394,2059439127856,4,7.917,3.019,-75.476,0.241,-0.016,0.332,1.186,0.000,0.000,0.065,0.000,0.000,0.000,1.186,0.000,0.000,0.065,0.000,0.000,0.000,1.186,0.000,0.000,0.065,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,6.976,2.800,-69.896,2059439127800,0,0.000
27.427,2059439127856,4,7.925,3.019,-75.465,0.241,-0.016,0.332,1.190,0.000,0.000,0.065,0.000,0.000,0.000,1.190,0.000,0.000,0.065,0.000,0.000,0.000,1.190,0.000,0.000,0.065,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,6.995,2.804,-70.021,2059439127800,0,0.000
27.461,2059439127856,4,7.933,3.018,-75.454,0.241,-0.016,0.332,1.195,0.000,0.000,0.065,0.000,0.000,0.000,1.195,0.000,0.000,0.065,0.000,0.000,0.000,1.195,0.000,0.000,0.065,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,7.015,2.811,-70.181,2059439127800,0,0.000
27.494,2059439127856,4,7.941,3.017,-75.443,0.241,-0.016,0.332,1.199,0.000,0.000,0.065,0.000,0.000,0.000,1.199,0.000,0.000,0.065,0.000,0.000,0.000,1.199,0.000,0.000,0.065,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,7.031,2.817,-70.298,2059439127800,0,0.000
27.527,2059439127856,4,7.949,3.017,-75.432,0.241,-0.016,0.332,1.203,0.000,0.000,0.065,0.000,0.000,0.000,1.203,0.000,0.000,0.065,0.000,0.000,0.000,1.203,0.000,0.000,0.065,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,0.000,0.000,0.000,0.065,0.000,0.000,0.005,7.047,2.822,-70.420,2059439127800,0,0.000
27.561,2059439127856,4,7.957,3.016,-75.421,0.241,-0.016,0.332,1.208,0.000,0.000,0.066,0.000,0.000,0.000,1.208,0.000,0.000,0.066,0.000,0.000,0.000,1.208,0.000,0.000,0.066,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,7.063,2.826,-70.519,2059439127800,0,0.000
27.594,2059439127856,4,7.965,3.016,-75.410,0.241,-0.016,0.332,1.212,0.000,0.000,0.066,0.000,0.000,0.000,1.212,0.000,0.000,0.066,0.000,0.000,0.000,1.212,0.000,0.000,0.066,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,7.077,2.828,-70.601,2059439127800,0,0.000
27.628,2059439127856,4,7.973,3.015,-75.399,0.241,-0.016,0.332,1.216,0.000,0.000,0.066,0.000,0.000,0.000,1.216,0.000,0.000,0.066,0.000,0.000,0.000,1.216,0.000,0.000,0.066,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,7.090,2.830,-70.663,2059439127800,0,0.000
27.661,2059439127856,4,7.981,3.015,-75.388,0.241,-0.016,0.332,1.221,0.000,0.000,0.066,0.000,0.000,0.000,1.221,0.000,0.000,0.066,0.000,0.000,0.000,1.221,0.000,0.000,0.066,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,7.100,2.833,-70.724,2059439127800,0,0.000
27.694,2059439127856,4,7.989,3.014,-75.377,0.241,-0.016,0.332,1.225,0.000,0.000,0.066,0.000,0.000,0.000,1.225,0.000,0.000,0.066,0.000,0.000,0.000,1.225,0.000,0.000,0.066,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,7.113,2.837,-70.810,2059439127800,0,0.000
27.728,2059439127856,4,7.997,3.014,-75.365,0.241,-0.016,0.332,1.230,0.000,0.000,0.066,0.000,0.000,0.000,1.230,0.000,0.000,0.066,0.000,0.000,0.000,1.230,0.000,0.000,0.066,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,7.122,2.838,-70.871,2059439127800,0,0.000
27.761,2059439127856,4,8.005,3.013,-75.354,0.241,-0.016,0.332,1.234,0.000,0.000,0.066,0.000,0.000,0.000,1.234,0.000,0.000,0.066,0.000,0.000,0.000,1.234,0.000,0.000,0.066,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,0.000,0.000,0.000,0.066,0.000,0.000,0.005,7.132,2.840,-70.939,2059439127800,0,0.000
27.794,2059439127856,4,8.013,3.013,-75.343,0.241,-0.016,0.332,1.238,0.000,0.000,0.067,0.000,0.000,0.000,1.238,0.000,0.000,0.067,0.000,0.000,0.000,1.238,0.000,0.000,0.067,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,7.150,2.845,-71.067,2059439127800,0,0.000
27.828,2059439127856,4,8.021,3.012,-75.332,0.241,-0.016,0.332,1.243,0.000,0.000,0.067,0.000,0.000,0.000,1.243,0.000,0.000,0.067,0.000,0.000,0.000,1.243,0.000,0.000,0.067,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,7.166,2.849,-71.172,2059439127800,0,0.000
27.861,2059439127856,4,8.029,3.012,-75.321,0.241,-0.016,0.332,1.247,0.000,0.000,0.067,0.000,0.000,0.000,1.247,0.000,0.000,0.067,0.000,0.000,0.000,1.247,0.000,0.000,0.067,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,7.184,2.853,-71.294,2059439127800,0,0.000
27.895,2059439127856,4,8.037,3.011,-75.310,0.241,-0.016,0.332,1.252,0.000,0.000,0.067,0.000,0.000,0.000,1.252,0.000,0.000,0.067,0.000,0.000,0.000,1.252,0.000,0.000,0.067,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,7.194,2.857,-71.380,2059439127800,0,0.000
27.928,2059439127856,4,8.046,3.010,-75.299,0.241,-0.016,0.332,1.256,0.000,0.000,0.067,0.000,0.000,0.000,1.256,0.000,0.000,0.067,0.000,0.000,0.000,1.256,0.000,0.000,0.067,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,7.206,2.862,-71.480,2059439127800,0,0.000
27.961,2059439127856,4,8.054,3.010,-75.288,0.241,-0.016,0.332,1.261,0.000,0.000,0.067,0.000,0.000,0.000,1.261,0.000,0.000,0.067,0.000,0.000,0.000,1.261,0.000,0.000,0.067,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,7.216,2.866,-71.565,2059439127800,0,0.000
27.995,2059439127856,4,8.062,3.009,-75.277,0.241,-0.016,0.332,1.265,0.000,0.000,0.067,0.000,0.000,0.000,1.265,0.000,0.000,0.067,0.000,0.000,0.000,1.265,0.000,0.000,0.067,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,0.000,0.000,0.000,0.067,0.000,0.000,0.005,7.220,2.870,-71.605,2059439127800,0,0.000
28.028,2059439127856,4,8.070,3.009,-75.266,0.241,-0.016,0.332,1.270,0.000,0.000,0.068,0.000,0.000,0.000,1.270,0.000,0.000,0.068,0.000,0.000,0.000,1.270,0.000,0.000,0.068,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,7.222,2.872,-71.636,2059439127800,0,0.000
28.061,2059439127856,4,8.078,3.008,-75.255,0.241,-0.016,0.332,1.274,0.000,0.000,0.068,0.000,0.000,0.000,1.274,0.000,0.000,0.068,0.000,0.000,0.000,1.274,0.000,0.000,0.068,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,7.222,2.874,-71.653,2059439127800,0,0.000
28.095,2059439127856,4,8.086,3.008,-75.244,0.241,-0.016,0.332,1.279,0.000,0.000,0.068,0.000,0.000,0.000,1.279,0.000,0.000,0.068,0.000,0.000,0.000,1.279,0.000,0.000,0.068,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,7.229,2.877,-71.713,2059439127800,0,0.000
28.128,2059439127856,4,8.094,3.007,-75.233,0.241,-0.016,0.332,1.283,0.000,0.000,0.068,0.000,0.000,0.000,1.283,0.000,0.000,0.068,0.000,0.000,0.000,1.283,0.000,0.000,0.068,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,7.234,2.879,-71.761,2059439127800,0,0.000
28.161,2059439127856,4,8.102,3.007,-75.221,0.241,-0.016,0.332,1.288,0.000,0.000,0.068,0.000,0.000,0.000,1.288,0.000,0.000,0.068,0.000,0.000,0.000,1.288,0.000,0.000,0.068,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,7.235,2.881,-71.788,2059439127800,0,0.000
28.195,2059439127856,4,8.110,3.006,-75.210,0.241,-0.016,0.332,1.292,0.000,0.000,0.068,0.000,0.000,0.000,1.292,0.000,0.000,0.068,0.000,0.000,0.000,1.292,0.000,0.000,0.068,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,0.000,0.000,0.000,0.068,0.000,0.000,0.005,7.236,2.884,-71.817,2059439127800,0,0.000
28.228,2059439127856,4,8.118,3.006,-75.199,0.241,-0.016,0.332,1.297,0.000,0.000,0.069,0.000,0.000,0.000,1.297,0.000,0.000,0.069,0.000,0.000,0.000,1.297,0.000,0.000,0.069,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,7.240,2.887,-71.871,2059439127800,0,0.000
28.262,2059439127856,4,8.126,3.005,-75.188,0.241,-0.016,0.332,1.302,0.000,0.000,0.069,0.000,0.000,0.000,1.302,0.000,0.000,0.069,0.000,0.000,0.000,1.302,0.000,0.000,0.069,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,7.248,2.891,-71.938,2059439127800,0,0.000
28.295,2059439127856,4,8.134,3.004,-75.177,0.241,-0.016,0.332,1.306,0.000,0.000,0.069,0.000,0.000,0.000,1.306,0.000,0.000,0.069,0.000,0.000,0.000,1.306,0.000,0.000,0.069,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,7.259,2.895,-72.020,2059439127800,0,0.000
28.328,2059439127856,4,8.142,3.004,-75.166,0.241,-0.016,0.332,1.311,0.000,0.000,0.069,0.000,0.000,0.000,1.311,0.000,0.000,0.069,0.000,0.000,0.000,1.311,0.000,0.000,0.069,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,7.271,2.900,-72.111,2059439127800,0,0.000
28.362,2059439127856,4,8.150,3.003,-75.155,0.241,-0.016,0.332,1.315,0.000,0.000,0.069,0.000,0.000,0.000,1.315,0.000,0.000,0.069,0.000,0.000,0.000,1.315,0.000,0.000,0.069,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,7.282,2.905,-72.184,2059439127800,0,0.000
28.395,2059439127856,4,8.158,3.003,-75.144,0.241,-0.016,0.332,1.320,0.000,0.000,0.069,0.000,0.000,0.000,1.320,0.000,0.000,0.069,0.000,0.000,0.000,1.320,0.000,0.000,0.069,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,7.295,2.911,-72.294,2059439127800,0,0.000
28.428,2059439127856,4,8.166,3.002,-75.133,0.241,-0.016,0.332,1.325,0.000,0.000,0.069,0.000,0.000,0.000,1.325,0.000,0.000,0.069,0.000,0.000,0.000,1.325,0.000,0.000,0.069,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,0.000,0.000,0.000,0.069,0.000,0.000,0.005,7.299,2.914,-72.329,2059439127800,0,0.000
28.462,2059439127856,4,8.174,3.002,-75.122,0.241,-0.016,0.332,1.329,0.000,0.000,0.070,0.000,0.000,0.000,1.329,0.000,0.000,0.070,0.000,0.000,0.000,1.329,0.000,0.000,0.070,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,7.302,2.915,-72.355,2059439127800,0,0.000
28.495,2059439127856,4,8.182,3.001,-75.111,0.241,-0.016,0.332,1.334,0.000,0.000,0.070,0.000,0.000,0.000,1.334,0.000,0.000,0.070,0.000,0.000,0.000,1.334,0.000,0.000,0.070,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,7.301,2.914,-72.353,2059439127800,0,0.000
28.528,2059439127856,4,8.190,3.001,-75.100,0.241,-0.016,0.332,1.339,0.000,0.000,0.070,0.000,0.000,0.000,1.339,0.000,0.000,0.070,0.000,0.000,0.000,1.339,0.000,0.000,0.070,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,7.295,2.910,-72.277,2059439127800,0,0.000
28.562,2059439127856,4,8.198,3.000,-75.088,0.241,-0.016,0.332,1.343,0.000,0.000,0.070,0.000,0.000,0.000,1.343,0.000,0.000,0.070,0.000,0.000,0.000,1.343,0.000,0.000,0.070,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,7.293,2.908,-72.243,2059439127800,0,0.000
28.595,2059439127856,4,8.206,3.000,-75.077,0.241,-0.016,0.332,1.348,0.000,0.000,0.070,0.000,0.000,0.000,1.348,0.000,0.000,0.070,0.000,0.000,0.000,1.348,0.000,0.000,0.070,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,7.294,2.907,-72.233,2059439127800,0,0.000
28.629,2059439127856,4,8.214,2.999,-75.066,0.241,-0.016,0.332,1.353,0.000,0.000,0.070,0.000,0.000,0.000,1.353,0.000,0.000,0.070,0.000,0.000,0.000,1.353,0.000,0.000,0.070,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,7.296,2.907,-72.236,2059439127800,0,0.000
28.662,2059439127856,4,8.222,2.999,-75.055,0.241,-0.016,0.332,1.357,0.000,0.000,0.070,0.000,0.000,0.000,1.357,0.000,0.000,0.070,0.000,0.000,0.000,1.357,0.000,0.000,0.070,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,0.000,0.000,0.000,0.070,0.000,0.000,0.005,7.296,2.907,-72.224,2059439127800,0,0.000
28.695,2059439127856,4,8.230,2.998,-75.044,0.241,-0.016,0.332,1.362,0.000,0.000,0.071,0.000,0.000,0.000,1.362,0.000,0.000,0.071,0.000,0.000,0.000,1.362,0.000,0.000,0.071,0.071,0.000,0.000,0.005,0.000,0.000,0.000,0.071,0.000,0.000,0.005,0.000,0.000,0.000,0.071,0.000,0.000,0.005,7.296,2.906,-72.222,2059439127800,0,0.000
28.729,2059439127856,4,8.238,2.997,-75.033,0.241,-0.016,0.332,1.367,0.000,0.000,0.071,0.000,0.000,0.000,1.367,0.000,0.000,0.071,0.000,0.000,0.000,1.367,0.000,0.000,0.071,0.071,0.000,0.000,0.005,0.000,0.000,0.000,0.071,0.000,0.000,0.005,0.000,0.000,0.000,0.071,0.000,0.000,0.005,7.301,2.907,-72.259,2059439127800,0,0.000
