time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
43.760,254,947.000,1199.000,301.000,542.000,942.000,1201.000,281.000,553.000,942.000,1201.000,281.000,553.000,0.039,0.12,0.14,0.01,0.00,0.06,0.43,0.16,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
43.760,281,388.000,566.000,224.000,349.000,393.000,566.000,231.000,347.000,393.000,566.000,231.000,347.000,0.025,0.06,0.01,0.00,0.00,0.16,0.54,0.17,0.06,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
43.760,284,568.000,700.000,183.000,281.000,570.000,703.000,185.000,280.000,570.000,703.000,185.000,280.000,0.017,0.11,0.04,0.01,0.02,0.08,0.43,0.23,0.09,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
43.800,273,542.000,777.000,440.000,631.000,556.000,770.000,446.000,640.000,556.000,770.000,446.000,640.000,0.042,0.02,0.02,0.00,0.00,0.05,0.74,0.13,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
43.800,254,942.000,1201.000,281.000,553.000,947.000,1211.000,347.000,558.000,947.000,1211.000,347.000,558.000,0.080,0.07,0.03,0.01,0.00,0.06,0.53,0.21,0.09,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
43.800,284,570.000,703.000,185.000,280.000,574.000,710.000,182.000,286.000,574.000,710.000,182.000,286.000,0.044,0.09,0.05,0.01,0.01,0.06,0.45,0.26,0.07,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
43.800,281,393.000,566.000,231.000,347.000,404.000,567.000,230.000,352.000,404.000,567.000,230.000,352.000,0.030,0.06,0.01,0.00,0.00,0.17,0.52,0.18,0.06,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
43.840,273,556.000,770.000,446.000,640.000,561.000,769.000,457.000,650.000,561.000,769.000,457.000,650.000,0.034,0.03,0.02,0.00,0.00,0.05,0.71,0.14,0.05,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
43.840,254,947.000,1211.000,347.000,558.000,954.000,1222.000,346.000,560.000,954.000,1222.000,346.000,560.000,0.021,0.08,0.04,0.01,0.00,0.07,0.51,0.20,0.09,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
43.840,284,574.000,710.000,182.000,286.000,575.000,715.000,181.000,290.000,575.000,715.000,181.000,290.000,0.023,0.11,0.06,0.00,0.01,0.06,0.44,0.22,0.10,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
43.840,281,404.000,567.000,230.000,352.000,419.000,572.000,236.000,361.000,419.000,572.000,236.000,361.000,0.061,0.05,0.01,0.00,0.00,0.17,0.52,0.18,0.06,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
43.880,273,561.000,769.000,457.000,650.000,563.000,783.000,461.000,658.000,563.000,783.000,461.000,658.000,0.035,0.03,0.02,0.00,0.00,0.05,0.73,0.12,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
43.880,254,954.000,1222.000,346.000,560.000,951.000,1228.000,347.000,565.000,951.000,1228.000,347.000,565.000,0.015,0.09,0.04,0.01,0.00,0.06,0.51,0.20,0.09,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
43.880,284,575.000,715.000,181.000,290.000,578.000,715.000,182.000,289.000,578.000,715.000,182.000,289.000,0.010,0.09,0.06,0.00,0.01,0.06,0.45,0.24,0.08,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
43.880,281,419.000,572.000,236.000,361.000,419.000,574.000,236.000,365.000,419.000,574.000,236.000,365.000,0.011,0.04,0.01,0.00,0.00,0.19,0.52,0.18,0.05,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
43.920,273,563.000,783.000,461.000,658.000,565.000,780.000,470.000,660.000,565.000,780.000,470.000,660.000,0.020,0.03,0.02,0.00,0.00,0.06,0.72,0.11,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
43.920,254,951.000,1228.000,347.000,565.000,956.000,1234.000,349.000,571.000,956.000,1234.000,349.000,571.000,0.019,0.10,0.05,0.01,0.00,0.07,0.50,0.18,0.09,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
43.920,281,419.000,574.000,236.000,365.000,427.000,581.000,237.000,370.000,427.000,581.000,237.000,370.000,0.036,0.05,0.02,0.00,0.00,0.19,0.51,0.16,0.06,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
43.920,284,578.000,715.000,182.000,289.000,580.000,718.000,181.000,289.000,580.000,718.000,181.000,289.000,0.011,0.11,0.06,0.00,0.01,0.07,0.43,0.20,0.12,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
43.960,273,565.000,780.000,470.000,660.000,552.000,795.000,481.000,678.000,552.000,795.000,481.000,678.000,0.071,0.03,0.02,0.00,0.00,0.05,0.73,0.12,0.05,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
43.960,254,956.000,1234.000,349.000,571.000,974.000,1245.000,345.000,576.000,974.000,1245.000,345.000,576.000,0.036,0.11,0.06,0.01,0.00,0.07,0.48,0.19,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
43.960,281,427.000,581.000,237.000,370.000,429.000,581.000,247.000,376.000,429.000,581.000,247.000,376.000,0.033,0.02,0.00,0.00,0.00,0.18,0.56,0.19,0.04,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
43.960,284,580.000,718.000,181.000,289.000,583.000,717.000,184.000,289.000,583.000,717.000,184.000,289.000,0.014,0.09,0.05,0.00,0.01,0.06,0.47,0.24,0.08,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.000,273,552.000,795.000,481.000,678.000,557.000,801.000,486.000,687.000,557.000,801.000,486.000,687.000,0.029,0.03,0.02,0.00,0.00,0.05,0.73,0.11,0.05,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.000,281,429.000,581.000,247.000,376.000,427.000,585.000,247.000,377.000,427.000,585.000,247.000,377.000,0.012,0.02,0.01,0.00,0.00,0.20,0.55,0.18,0.04,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.000,254,974.000,1245.000,345.000,576.000,978.000,1247.000,330.000,583.000,978.000,1247.000,330.000,583.000,0.029,0.14,0.08,0.01,0.00,0.07,0.45,0.17,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.000,284,583.000,717.000,184.000,289.000,586.000,719.000,186.000,289.000,586.000,719.000,186.000,289.000,0.014,0.08,0.04,0.00,0.02,0.07,0.47,0.24,0.07,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.000,285,368.000,484.000,185.000,243.000,368.000,484.000,185.000,243.000,368.000,484.000,185.000,243.000,0.000,0.26,0.01,0.00,0.00,0.10,0.24,0.19,0.20,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.040,273,557.000,801.000,486.000,687.000,558.000,805.000,489.000,691.000,558.000,805.000,489.000,691.000,0.014,0.03,0.02,0.00,0.00,0.06,0.74,0.11,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.040,281,427.000,585.000,247.000,377.000,428.000,589.000,246.000,382.000,428.000,589.000,246.000,382.000,0.019,0.02,0.01,0.00,0.00,0.19,0.55,0.18,0.04,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.040,284,586.000,719.000,186.000,289.000,588.000,719.000,186.000,289.000,588.000,719.000,186.000,289.000,0.004,0.09,0.03,0.00,0.02,0.08,0.46,0.23,0.08,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.040,254,978.000,1247.000,330.000,583.000,992.000,1253.000,333.000,589.000,992.000,1253.000,333.000,589.000,0.027,0.13,0.08,0.01,0.00,0.07,0.45,0.17,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.040,285,368.000,484.000,185.000,243.000,370.000,483.000,184.000,242.000,370.000,483.000,184.000,242.000,0.015,0.23,0.02,0.00,0.00,0.12,0.24,0.18,0.21,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.040,286,317.000,442.000,195.000,241.000,324.000,441.000,194.000,240.000,324.000,441.000,194.000,240.000,0.027,0.38,0.01,0.00,0.00,0.06,0.27,0.11,0.16,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.080,273,558.000,805.000,489.000,691.000,559.000,808.000,498.000,697.000,559.000,808.000,498.000,697.000,0.023,0.02,0.02,0.00,0.00,0.05,0.75,0.11,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.080,281,428.000,589.000,246.000,382.000,432.000,593.000,248.000,388.000,432.000,593.000,248.000,388.000,0.027,0.02,0.00,0.00,0.00,0.17,0.58,0.19,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.080,254,992.000,1253.000,333.000,589.000,999.000,1255.000,325.000,585.000,999.000,1255.000,325.000,585.000,0.020,0.14,0.09,0.01,0.00,0.06,0.44,0.18,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.080,284,588.000,719.000,186.000,289.000,586.000,720.000,188.000,290.000,586.000,720.000,188.000,290.000,0.013,0.08,0.03,0.00,0.01,0.06,0.49,0.26,0.07,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.080,285,370.000,483.000,184.000,242.000,371.000,483.000,189.000,243.000,371.000,483.000,189.000,243.000,0.028,0.21,0.01,0.00,0.00,0.09,0.24,0.23,0.22,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.080,286,324.000,441.000,194.000,240.000,319.000,438.000,198.000,242.000,319.000,438.000,198.000,242.000,0.050,0.37,0.00,0.00,0.00,0.05,0.27,0.14,0.17,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.120,273,559.000,808.000,498.000,697.000,558.000,803.000,509.000,708.000,558.000,803.000,509.000,708.000,0.034,0.02,0.02,0.00,0.00,0.06,0.74,0.11,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.120,281,432.000,593.000,248.000,388.000,430.000,601.000,249.000,383.000,430.000,601.000,249.000,383.000,0.026,0.02,0.01,0.00,0.00,0.18,0.59,0.17,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.120,284,586.000,720.000,188.000,290.000,588.000,721.000,190.000,292.000,588.000,721.000,190.000,292.000,0.015,0.09,0.02,0.00,0.02,0.06,0.49,0.24,0.07,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.120,254,999.000,1255.000,325.000,585.000,993.000,1264.000,331.000,586.000,993.000,1264.000,331.000,586.000,0.021,0.14,0.09,0.01,0.00,0.07,0.45,0.16,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.120,285,371.000,483.000,189.000,243.000,371.000,480.000,188.000,242.000,371.000,480.000,188.000,242.000,0.016,0.20,0.01,0.00,0.00,0.09,0.28,0.21,0.21,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.120,286,319.000,438.000,198.000,242.000,318.000,440.000,196.000,242.000,318.000,440.000,196.000,242.000,0.018,0.37,0.01,0.00,0.00,0.04,0.30,0.13,0.15,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.160,273,558.000,803.000,509.000,708.000,563.000,816.000,516.000,713.000,563.000,816.000,516.000,713.000,0.033,0.02,0.02,0.00,0.00,0.06,0.74,0.10,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.160,281,430.000,601.000,249.000,383.000,437.000,603.000,250.000,388.000,437.000,603.000,250.000,388.000,0.024,0.02,0.01,0.00,0.00,0.18,0.57,0.18,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.160,284,588.000,721.000,190.000,292.000,587.000,721.000,194.000,292.000,587.000,721.000,194.000,292.000,0.012,0.10,0.01,0.00,0.02,0.08,0.48,0.24,0.07,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.160,285,371.000,480.000,188.000,242.000,372.000,482.000,187.000,244.000,372.000,482.000,187.000,244.000,0.021,0.20,0.01,0.00,0.00,0.09,0.27,0.24,0.19,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.160,254,993.000,1264.000,331.000,586.000,1003.000,1264.000,312.000,596.000,1003.000,1264.000,312.000,596.000,0.038,0.14,0.12,0.01,0.00,0.07,0.44,0.15,0.07,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.160,286,318.000,440.000,196.000,242.000,319.000,440.000,195.000,244.000,319.000,440.000,195.000,244.000,0.018,0.34,0.01,0.00,0.00,0.04,0.32,0.14,0.14,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.200,273,563.000,816.000,516.000,713.000,569.000,820.000,523.000,719.000,569.000,820.000,523.000,719.000,0.026,0.02,0.02,0.00,0.00,0.06,0.75,0.11,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.200,281,437.000,603.000,250.000,388.000,439.000,606.000,250.000,387.000,439.000,606.000,250.000,387.000,0.009,0.02,0.00,0.00,0.00,0.16,0.60,0.19,0.02,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.200,284,587.000,721.000,194.000,292.000,589.000,721.000,193.000,290.000,589.000,721.000,193.000,290.000,0.011,0.09,0.02,0.01,0.01,0.07,0.49,0.25,0.06,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.200,285,372.000,482.000,187.000,244.000,374.000,480.000,189.000,246.000,374.000,480.000,189.000,246.000,0.027,0.16,0.00,0.00,0.00,0.08,0.28,0.27,0.21,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.200,286,319.000,440.000,195.000,244.000,323.000,438.000,197.000,244.000,323.000,438.000,197.000,244.000,0.023,0.31,0.00,0.00,0.00,0.04,0.33,0.16,0.16,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.200,254,1003.000,1264.000,312.000,596.000,1006.000,1278.000,359.000,608.000,1006.000,1278.000,359.000,608.000,0.068,0.11,0.05,0.01,0.00,0.07,0.49,0.19,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.240,273,569.000,820.000,523.000,719.000,578.000,824.000,526.000,722.000,578.000,824.000,526.000,722.000,0.021,0.03,0.03,0.00,0.00,0.06,0.74,0.11,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.240,281,439.000,606.000,250.000,387.000,440.000,610.000,250.000,391.000,440.000,610.000,250.000,391.000,0.015,0.02,0.01,0.00,0.00,0.18,0.60,0.17,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.240,284,589.000,721.000,193.000,290.000,599.000,728.000,192.000,295.000,599.000,728.000,192.000,295.000,0.048,0.07,0.02,0.01,0.01,0.08,0.48,0.26,0.06,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.240,254,1006.000,1278.000,359.000,608.000,1003.000,1283.000,362.000,612.000,1003.000,1283.000,362.000,612.000,0.014,0.11,0.05,0.01,0.00,0.08,0.49,0.18,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.240,285,374.000,480.000,189.000,246.000,372.000,482.000,189.000,247.000,372.000,482.000,189.000,247.000,0.014,0.18,0.01,0.00,0.00,0.10,0.27,0.26,0.18,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.240,286,323.000,438.000,197.000,244.000,324.000,442.000,196.000,244.000,324.000,442.000,196.000,244.000,0.016,0.31,0.01,0.00,0.00,0.07,0.33,0.15,0.13,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.280,273,578.000,824.000,526.000,722.000,593.000,834.000,537.000,723.000,593.000,834.000,537.000,723.000,0.041,0.03,0.03,0.00,0.00,0.07,0.74,0.09,0.04,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.280,281,440.000,610.000,250.000,391.000,442.000,608.000,252.000,390.000,442.000,608.000,252.000,390.000,0.011,0.02,0.01,0.00,0.00,0.21,0.58,0.16,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.280,284,599.000,728.000,192.000,295.000,601.000,731.000,193.000,296.000,601.000,731.000,193.000,296.000,0.015,0.09,0.02,0.02,0.02,0.08,0.47,0.23,0.07,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.280,254,1003.000,1283.000,362.000,612.000,1004.000,1281.000,370.000,618.000,1004.000,1281.000,370.000,618.000,0.017,0.11,0.04,0.01,0.00,0.08,0.50,0.18,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.280,285,372.000,482.000,189.000,247.000,372.000,480.000,187.000,246.000,372.000,480.000,187.000,246.000,0.017,0.16,0.01,0.00,0.00,0.12,0.27,0.26,0.18,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.280,286,324.000,442.000,196.000,244.000,318.000,443.000,195.000,244.000,318.000,443.000,195.000,244.000,0.020,0.31,0.01,0.00,0.00,0.07,0.33,0.14,0.14,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.320,273,593.000,834.000,537.000,723.000,596.000,835.000,542.000,722.000,596.000,835.000,542.000,722.000,0.012,0.03,0.03,0.00,0.00,0.07,0.75,0.08,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.320,281,442.000,608.000,252.000,390.000,441.000,615.000,249.000,389.000,441.000,615.000,249.000,389.000,0.019,0.02,0.00,0.00,0.00,0.18,0.62,0.16,0.02,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.320,284,601.000,731.000,193.000,296.000,603.000,731.000,193.000,296.000,603.000,731.000,193.000,296.000,0.004,0.07,0.02,0.01,0.01,0.08,0.50,0.26,0.05,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.320,286,318.000,443.000,195.000,244.000,319.000,439.000,192.000,243.000,319.000,439.000,192.000,243.000,0.030,0.29,0.01,0.00,0.00,0.07,0.33,0.16,0.15,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.320,285,372.000,480.000,187.000,246.000,374.000,479.000,184.000,245.000,374.000,479.000,184.000,245.000,0.024,0.12,0.00,0.00,0.00,0.12,0.29,0.28,0.19,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.320,254,1004.000,1281.000,370.000,618.000,1006.000,1285.000,370.000,625.000,1006.000,1285.000,370.000,625.000,0.012,0.11,0.03,0.01,0.00,0.07,0.52,0.18,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.360,273,596.000,835.000,542.000,722.000,598.000,837.000,557.000,719.000,598.000,837.000,557.000,719.000,0.029,0.02,0.04,0.00,0.00,0.08,0.77,0.07,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.360,281,441.000,615.000,249.000,389.000,445.000,621.000,250.000,401.000,445.000,621.000,250.000,401.000,0.038,0.02,0.00,0.00,0.00,0.19,0.61,0.16,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.360,284,603.000,731.000,193.000,296.000,605.000,737.000,193.000,297.000,605.000,737.000,193.000,297.000,0.018,0.07,0.02,0.01,0.02,0.10,0.49,0.23,0.06,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.360,285,374.000,479.000,184.000,245.000,371.000,479.000,185.000,242.000,371.000,479.000,185.000,242.000,0.024,0.13,0.01,0.00,0.00,0.13,0.29,0.25,0.19,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.360,286,319.000,439.000,192.000,243.000,317.000,436.000,193.000,241.000,317.000,436.000,193.000,241.000,0.025,0.31,0.01,0.00,0.00,0.07,0.33,0.15,0.14,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.360,254,1006.000,1285.000,370.000,625.000,1028.000,1276.000,326.000,631.000,1028.000,1276.000,326.000,631.000,0.077,0.13,0.11,0.01,0.00,0.07,0.44,0.15,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.400,273,598.000,837.000,557.000,719.000,599.000,838.000,570.000,721.000,599.000,838.000,570.000,721.000,0.025,0.02,0.04,0.00,0.00,0.08,0.77,0.06,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.400,281,445.000,621.000,250.000,401.000,445.000,630.000,248.000,404.000,445.000,630.000,248.000,404.000,0.021,0.02,0.00,0.00,0.00,0.17,0.62,0.16,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.400,284,605.000,737.000,193.000,297.000,609.000,739.000,191.000,297.000,609.000,739.000,191.000,297.000,0.016,0.07,0.02,0.01,0.02,0.11,0.48,0.24,0.06,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.400,285,371.000,479.000,185.000,242.000,373.000,479.000,187.000,244.000,373.000,479.000,187.000,244.000,0.022,0.13,0.00,0.00,0.00,0.12,0.28,0.28,0.19,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.400,286,317.000,436.000,193.000,241.000,324.000,436.000,193.000,241.000,324.000,436.000,193.000,241.000,0.015,0.26,0.01,0.00,0.00,0.08,0.35,0.16,0.14,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.400,254,1028.000,1276.000,326.000,631.000,1012.000,1285.000,374.000,635.000,1012.000,1285.000,374.000,635.000,0.068,0.12,0.03,0.01,0.00,0.07,0.52,0.17,0.07,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.440,273,599.000,838.000,570.000,721.000,601.000,838.000,575.000,720.000,601.000,838.000,575.000,720.000,0.012,0.02,0.04,0.00,0.00,0.07,0.79,0.05,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.440,281,445.000,630.000,248.000,404.000,456.000,632.000,251.000,404.000,456.000,632.000,251.000,404.000,0.022,0.02,0.00,0.00,0.00,0.17,0.62,0.15,0.03,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.440,284,609.000,739.000,191.000,297.000,610.000,751.000,190.000,300.000,610.000,751.000,190.000,300.000,0.034,0.08,0.03,0.01,0.01,0.08,0.48,0.25,0.06,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.440,254,1012.000,1285.000,374.000,635.000,1026.000,1276.000,338.000,643.000,1026.000,1276.000,338.000,643.000,0.063,0.14,0.08,0.01,0.00,0.05,0.47,0.17,0.07,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.440,285,373.000,479.000,187.000,244.000,374.000,480.000,187.000,242.000,374.000,480.000,187.000,242.000,0.013,0.12,0.00,0.00,0.00,0.12,0.30,0.25,0.21,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.440,286,324.000,436.000,193.000,241.000,323.000,432.000,192.000,240.000,323.000,432.000,192.000,240.000,0.022,0.26,0.01,0.00,0.00,0.07,0.37,0.13,0.15,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.480,273,601.000,838.000,575.000,720.000,599.000,845.000,578.000,721.000,599.000,845.000,578.000,721.000,0.016,0.02,0.04,0.01,0.00,0.06,0.81,0.04,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.480,281,456.000,632.000,251.000,404.000,454.000,626.000,253.000,414.000,454.000,626.000,253.000,414.000,0.031,0.03,0.01,0.00,0.00,0.18,0.58,0.14,0.06,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.480,284,610.000,751.000,190.000,300.000,612.000,756.000,185.000,303.000,612.000,756.000,185.000,303.000,0.031,0.14,0.05,0.01,0.01,0.09,0.44,0.17,0.08,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.480,254,1026.000,1276.000,338.000,643.000,1029.000,1274.000,343.000,650.000,1029.000,1274.000,343.000,650.000,0.015,0.15,0.07,0.01,0.00,0.05,0.47,0.16,0.08,0.21,0.04,0.01,0.01,0.05,0.39,0.17,0.13
44.480,285,374.000,480.000,187.000,242.000,369.000,479.000,190.000,245.000,369.000,479.000,190.000,245.000,0.041,0.18,0.02,0.00,0.00,0.13,0.28,0.19,0.20,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.480,286,323.000,432.000,192.000,240.000,321.000,437.000,193.000,241.000,321.000,437.000,193.000,241.000,0.026,0.30,0.03,0.01,0.00,0.10,0.31,0.12,0.13,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.520,273,599.000,845.000,578.000,721.000,602.000,843.000,586.000,719.000,602.000,843.000,586.000,719.000,0.023,0.02,0.05,0.01,0.00,0.06,0.80,0.03,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.520,281,454.000,626.000,253.000,414.000,458.000,629.000,249.000,416.000,458.000,629.000,249.000,416.000,0.019,0.02,0.01,0.00,0.00,0.17,0.60,0.16,0.04,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.520,284,612.000,756.000,185.000,303.000,614.000,760.000,186.000,305.000,614.000,760.000,186.000,305.000,0.017,0.11,0.05,0.01,0.01,0.10,0.44,0.20,0.08,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.520,285,369.000,479.000,190.000,245.000,365.000,479.000,189.000,245.000,365.000,479.000,189.000,245.000,0.014,0.16,0.02,0.00,0.00,0.14,0.29,0.20,0.20,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.520,286,321.000,437.000,193.000,241.000,320.000,438.000,192.000,241.000,320.000,438.000,192.000,241.000,0.010,0.27,0.02,0.00,0.00,0.11,0.32,0.13,0.15,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.560,281,458.000,629.000,249.000,416.000,461.000,634.000,260.000,430.000,461.000,634.000,260.000,430.000,0.049,0.02,0.01,0.00,0.00,0.14,0.59,0.16,0.06,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.560,273,602.000,843.000,586.000,719.000,598.000,852.000,598.000,720.000,598.000,852.000,598.000,720.000,0.038,0.01,0.04,0.00,0.00,0.07,0.81,0.03,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
44.560,284,614.000,760.000,186.000,305.000,615.000,761.000,188.000,308.000,615.000,761.000,188.000,308.000,0.014,0.11,0.05,0.01,0.02,0.09,0.43,0.18,0.11,0.14,0.03,0.00,0.01,0.08,0.44,0.19,0.10
44.560,286,320.000,438.000,192.000,241.000,317.000,439.000,192.000,242.000,317.000,439.000,192.000,242.000,0.014,0.29,0.03,0.01,0.00,0.09,0.29,0.14,0.15,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17
44.560,285,365.000,479.000,189.000,245.000,365.000,478.000,191.000,244.000,365.000,478.000,191.000,244.000,0.016,0.16,0.01,0.01,0.00,0.11,0.33,0.21,0.18,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20
44.600,281,461.000,634.000,260.000,430.000,458.000,636.000,283.000,419.000,458.000,636.000,283.000,419.000,0.057,0.02,0.01,0.00,0.00,0.19,0.58,0.15,0.05,0.07,0.00,0.00,0.00,0.19,0.46,0.21,0.06
44.600,273,598.000,852.000,598.000,720.000,602.000,857.000,610.000,721.000,602.000,857.000,610.000,721.000,0.035,0.01,0.05,0.00,0.00,0.08,0.80,0.02,0.03,0.01,0.01,0.00,0.00,0.03,0.73,0.18,0.03
