time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance
51.52,39,372.07,526.37,207.65,336.37,372.00,524.00,211.00,339.00,372.03,524.91,209.72,338.00,4.88
51.52,38,611.97,758.59,204.76,308.87,610.00,750.00,206.00,308.00,610.75,753.28,205.53,308.33,8.95
51.56,39,374.95,528.31,211.38,340.37,375.00,535.00,217.00,335.00,374.98,532.44,214.85,337.05,10.26
51.56,38,613.91,757.03,206.53,309.73,604.00,753.00,211.00,309.00,607.78,754.54,209.29,309.28,11.61
51.60,39,377.98,536.09,216.68,339.35,376.00,541.00,216.00,339.00,376.76,539.12,216.26,339.13,5.35
51.60,38,610.71,758.20,210.42,310.67,603.00,755.00,209.00,310.00,605.94,756.22,209.54,310.26,8.49
51.64,39,379.78,542.97,218.11,341.47,379.00,541.00,219.00,341.00,379.30,541.75,218.66,341.18,2.35
51.64,38,608.68,759.82,210.65,311.65,622.00,772.00,202.00,322.00,616.91,767.35,205.30,318.05,22.53
51.68,39,382.37,545.64,220.56,343.55,386.00,548.00,222.00,343.00,384.61,547.10,221.45,343.21,4.60
51.68,38,619.97,771.26,206.21,319.71,624.00,776.00,204.00,323.00,622.46,774.19,204.84,321.74,7.38
51.72,39,387.84,551.13,223.42,345.62,386.00,556.00,222.00,347.00,386.70,554.14,222.54,346.47,5.57
51.72,38,625.63,778.24,205.70,323.51,625.00,779.00,207.00,324.00,625.24,778.71,206.50,323.81,1.71
51.76,39,389.96,558.38,224.51,348.96,390.00,566.00,225.00,351.00,389.99,563.09,224.81,350.22,7.90
51.76,38,628.41,782.81,207.40,325.61,632.00,787.00,207.00,325.00,630.63,785.40,207.15,325.23,5.57
51.80,39,393.32,567.61,226.83,352.80,390.00,567.00,225.00,352.00,391.27,567.23,225.70,352.31,3.92
51.80,38,633.90,789.63,208.04,327.05,640.00,790.00,209.00,328.00,637.67,789.86,208.63,327.64,6.26
51.84,39,394.59,571.84,227.71,354.92,395.00,569.00,228.00,356.00,394.84,570.08,227.89,355.59,3.08
51.84,38,641.11,794.13,209.55,329.50,640.00,790.00,215.00,330.00,640.42,791.58,212.92,329.81,6.95
51.88,39,398.24,574.72,229.93,358.28,400.00,573.00,230.00,359.00,399.33,573.66,229.97,358.72,2.57
51.88,38,643.86,795.78,213.98,331.71,644.00,792.00,216.00,332.00,643.95,793.44,215.23,331.89,4.30
51.92,39,402.84,578.35,232.06,361.48,407.00,569.00,241.00,366.00,405.41,572.57,237.58,364.27,14.32
51.92,38,647.41,797.58,216.35,333.83,644.00,793.00,215.00,332.00,645.30,794.75,215.51,332.70,6.14
51.96,39,409.09,577.13,239.92,367.19,412.00,575.00,237.00,367.00,410.89,575.81,238.12,367.07,4.64
51.96,38,648.70,798.80,216.61,334.62,639.00,805.00,216.00,330.00,642.70,802.63,216.23,331.76,12.42
52.00,39,414.72,580.40,240.42,370.04,414.00,583.00,241.00,371.00,414.28,582.01,240.78,370.63,2.92
52.00,38,645.88,806.86,217.33,333.60,648.00,809.00,217.00,332.00,647.19,808.18,217.13,332.61,3.43
52.04,39,418.16,586.75,243.14,373.68,416.00,583.00,240.00,372.00,416.83,584.43,241.20,372.64,5.60
52.04,38,650.43,812.48,218.22,334.43,651.00,816.00,219.00,339.00,650.78,814.66,218.70,337.25,5.85
52.08,39,420.74,589.16,243.52,375.71,419.00,594.00,237.00,384.00,419.66,592.15,239.49,380.83,11.74
52.08,38,654.05,819.08,219.83,339.20,657.00,819.00,220.00,338.00,655.87,819.03,219.94,338.46,3.19
52.12,39,423.61,597.09,241.69,384.15,420.00,598.00,243.00,390.00,421.38,597.65,242.50,387.77,7.05
52.12,38,659.22,823.48,221.08,340.40,661.00,829.00,223.00,340.00,660.32,826.89,222.27,340.15,6.12
52.16,39,425.31,602.70,244.76,391.30,425.00,600.00,242.00,393.00,425.12,601.03,243.05,392.35,4.23
52.16,38,663.73,831.51,223.47,342.11,667.00,833.00,223.00,340.00,665.75,832.43,223.18,340.81,4.20
52.20,39,429.11,606.10,245.28,395.99,426.00,601.00,242.00,384.00,427.19,602.95,243.25,388.58,13.79
52.20,38,669.25,837.12,224.39,342.73,663.00,828.00,221.00,341.00,665.39,831.48,222.29,341.66,11.70
52.24,39,431.17,607.98,245.42,391.99,429.00,604.00,243.00,388.00,429.83,605.52,243.93,389.52,6.50
52.24,38,668.76,835.99,223.43,343.57,666.00,830.00,224.00,342.00,667.05,832.29,223.78,342.60,6.80
52.28,39,433.82,610.53,246.06,392.90,437.00,614.00,246.00,392.00,435.79,612.67,246.02,392.34,4.79
52.28,38,670.37,836.68,224.94,344.48,672.00,830.00,225.00,345.00,671.38,832.55,224.98,344.80,6.89
52.32,39,439.92,617.85,248.18,395.75,435.00,614.00,245.00,395.00,436.88,615.47,246.22,395.29,7.05
52.32,38,674.74,836.80,226.15,346.72,669.00,834.00,223.00,350.00,671.19,835.07,224.20,348.75,7.84
52.36,39,440.96,620.63,248.32,398.72,438.00,621.00,246.00,397.00,439.13,620.86,246.89,397.66,4.15
52.36,38,674.43,839.26,225.31,350.76,672.00,842.00,224.00,350.00,672.93,840.96,224.50,350.29,3.96
52.40,39,443.20,626.10,248.95,401.11,443.00,625.00,245.00,402.00,443.08,625.42,246.51,401.66,4.20
52.40,38,676.11,845.23,225.58,352.31,676.00,846.00,224.00,353.00,676.04,845.71,224.60,352.74,1.89
52.44,39,447.20,630.72,248.49,405.18,438.00,622.00,248.00,409.00,441.51,625.33,248.19,407.54,13.25
52.44,38,679.23,850.02,225.65,354.79,689.00,850.00,227.00,356.00,685.27,850.01,226.48,355.54,9.94
52.48,39,445.47,630.49,250.18,411.21,442.00,634.00,251.00,420.00,443.32,632.66,250.69,416.64,10.12
52.48,38,688.70,854.34,227.57,357.64,682.00,858.00,229.00,359.00,684.56,856.60,228.45,358.48,7.88
52.52,39,447.24,637.97,252.71,420.58,444.00,639.00,260.00,423.00,445.24,638.61,257.21,422.08,8.40
52.52,38,687.84,861.04,229.58,360.64,702.00,863.00,235.00,363.00,696.59,862.25,232.93,362.10,15.47
52.56,39,449.12,644.01,259.43,426.14,444.00,641.00,259.00,430.00,445.96,642.15,259.16,428.53,7.10
52.56,38,700.22,866.76,234.20,364.34,713.00,865.00,237.00,370.00,708.12,865.67,235.93,367.84,14.36
52.60,39,449.76,647.55,261.39,432.75,446.00,644.00,258.00,433.00,447.44,645.36,259.29,432.91,6.19
52.60,38,712.09,870.17,237.28,370.25,716.00,866.00,241.00,373.00,714.51,867.59,239.58,371.95,7.35
52.64,39,451.18,650.74,261.46,437.21,455.00,640.00,285.00,429.00,453.54,644.10,276.01,432.13,27.42
52.64,38,718.61,872.00,241.03,374.46,699.00,882.00,237.00,374.00,706.49,878.18,238.54,374.18,22.38
52.68,39,457.42,649.29,278.77,436.30,464.00,648.00,289.00,435.00,461.48,648.49,285.09,435.50,12.30
52.68,38,710.15,882.86,239.92,376.71,710.00,895.00,241.00,373.00,710.06,890.36,240.59,374.42,12.74
52.72,39,465.56,653.70,288.15,439.70,466.00,652.00,294.00,440.00,465.83,652.65,291.77,439.88,6.12
52.72,38,713.73,895.37,242.00,376.89,718.00,899.00,241.00,375.00,716.37,897.61,241.38,375.72,6.01
52.76,39,469.96,657.87,295.02,444.15,477.00,660.00,299.00,442.00,474.31,659.19,297.48,442.82,8.64
52.76,38,720.16,902.75,242.79,378.18,719.00,901.00,242.00,375.00,719.44,901.67,242.30,376.22,3.89
52.80,39,478.66,664.51,300.89,447.10,484.00,660.00,304.00,454.00,481.96,661.72,302.81,451.36,10.30
52.80,38,723.23,906.80,243.71,378.62,716.00,904.00,241.00,376.00,718.76,905.07,242.03,377.00,8.62
52.84,39,486.49,666.99,306.35,455.87,485.00,667.00,308.00,464.00,485.57,667.00,307.37,460.89,8.43
52.84,38,722.39,910.18,243.39,379.37,737.00,905.00,236.00,388.00,731.42,906.98,238.82,384.70,19.21
52.88,39,490.12,672.31,311.02,465.67,488.00,672.00,311.00,467.00,488.81,672.12,311.01,466.49,2.53
52.88,38,735.43,911.99,240.00,387.31,739.00,907.00,235.00,393.00,737.63,908.91,236.91,390.83,9.75
52.92,39,493.37,677.48,314.72,471.37,486.00,678.00,312.00,464.00,488.81,677.80,313.04,466.82,10.79
52.92,38,741.76,913.84,237.97,393.60,737.00,914.00,236.00,397.00,738.82,913.94,236.75,395.70,6.17
52.96,39,493.24,683.22,316.75,471.59,487.00,686.00,316.00,472.00,489.38,684.94,316.29,471.84,6.89
52.96,38,742.85,918.90,237.77,398.60,753.00,921.00,249.00,386.00,749.12,920.20,244.71,390.81,19.81
53.00,39,493.70,690.48,320.04,476.70,492.00,694.00,316.00,477.00,492.65,692.65,317.54,476.88,5.64
53.00,38,753.44,925.24,246.00,393.44,768.00,925.00,255.00,388.00,762.44,925.09,251.56,390.08,17.96
53.04,39,496.97,698.33,321.26,481.81,500.00,698.00,319.00,483.00,498.84,698.13,319.86,482.55,3.98
53.04,38,767.15,930.16,253.08,392.60,772.00,930.00,260.00,391.00,770.15,930.06,257.36,391.61,8.60
53.08,39,503.27,703.85,323.58,487.57,506.00,699.00,321.00,492.00,504.96,700.85,321.99,490.31,7.57
53.08,38,775.03,935.15,259.06,394.11,772.00,933.00,263.00,399.00,773.16,933.82,261.50,397.13,7.29
53.08,40,194.00,323.00,182.00,241.00,201.00,314.00,190.00,240.00,196.08,312.69,184.91,237.12,13.96
53.12,39,509.50,706.52,325.70,495.52,500.00,702.00,328.00,500.00,503.63,703.72,327.12,498.29,11.66
53.12,38,778.02,938.89,263.33,399.78,777.00,938.00,264.00,400.00,777.39,938.34,263.74,399.91,1.53
53.12,40,196.17,312.28,185.03,236.97,204.00,312.00,190.00,240.00,203.03,315.23,189.99,241.23,9.77
53.16,39,507.98,709.33,330.94,503.68,499.00,708.00,340.00,500.00,502.43,708.51,336.54,501.41,13.34
53.16,38,782.28,943.42,265.62,402.59,777.00,950.00,267.00,410.00,779.02,947.49,266.47,407.17,11.32
53.16,40,203.39,314.92,190.31,241.24,201.00,318.00,190.00,241.00,200.62,314.83,188.91,239.56,3.92
53.20,39,506.59,714.12,340.64,506.78,501.00,710.00,341.00,507.00,503.14,711.57,340.86,506.92,6.96
53.20,38,783.83,952.75,268.41,410.05,779.00,957.00,281.00,409.00,780.85,955.38,276.19,409.40,14.18
53.20,40,200.88,314.50,189.18,239.50,198.00,325.00,191.00,243.00,199.89,322.23,191.05,242.61,11.58
53.24,39,507.19,717.13,345.04,512.38,505.00,716.00,345.00,511.00,505.84,716.43,345.01,511.53,2.82
53.24,38,785.59,960.79,278.47,412.29,788.00,964.00,283.00,414.00,787.08,962.77,281.27,413.35,6.29
53.24,40,200.13,322.20,191.41,242.67,202.00,319.00,189.00,241.00,200.80,319.44,189.45,241.05,4.73
53.28,39,509.85,722.00,349.25,517.03,515.00,722.00,352.00,520.00,513.03,722.00,350.95,518.86,6.55
53.28,38,791.92,968.30,283.70,416.31,794.00,971.00,284.00,423.00,793.21,969.97,283.89,420.45,7.51
53.28,40,201.07,319.30,189.75,241.05,207.00,313.00,192.00,242.00,205.04,315.89,191.43,242.00,8.99
53.32,39,517.20,727.61,355.32,524.51,516.00,729.00,356.00,531.00,516.46,728.47,355.74,528.52,6.77
53.32,38,798.15,975.60,286.38,423.61,801.00,973.00,290.00,424.00,799.91,973.99,288.62,423.85,5.31
53.32,40,205.47,315.61,191.80,242.04,207.00,317.00,187.00,240.00,206.23,316.17,188.65,240.55,5.61
53.36,39,520.61,734.15,360.20,534.41,519.00,738.00,361.00,536.00,519.62,736.53,360.69,535.39,4.53
53.36,38,804.97,979.61,291.24,427.07,804.00,972.00,287.00,425.00,804.37,974.91,288.62,425.79,9.00
53.36,40,206.71,315.91,188.92,240.54,207.00,307.00,189.00,241.00,207.01,310.58,189.08,240.96,8.92
53.40,39,523.75,742.35,365.24,541.40,518.00,737.00,368.00,539.00,520.20,739.04,366.94,539.92,8.67
53.40,38,809.46,980.37,291.19,428.99,805.00,982.00,289.00,429.00,806.70,981.38,289.84,429.00,5.23
53.40,40,207.52,310.10,189.35,240.96,211.00,305.00,186.00,242.00,209.60,306.84,187.21,241.52,7.10
53.44,39,524.21,744.78,371.62,545.95,525.00,749.00,376.00,547.00,524.70,747.39,374.33,546.60,6.22
53.44,38,811.73,986.92,292.40,432.24,814.00,986.00,291.00,432.00,813.13,986.35,291.54,432.09,2.84
53.44,40,210.21,306.20,187.41,241.54,208.00,311.00,186.00,242.00,208.89,309.23,186.58,241.88,5.49
53.48,39,528.75,753.27,379.19,552.74,530.00,756.00,379.00,554.00,529.52,754.96,379.07,553.52,3.26
53.48,38,818.26,991.91,294.11,435.37,819.00,995.00,288.00,433.00,818.72,993.82,290.33,433.90,7.29
53.48,40,209.47,308.70,186.75,241.91,204.00,308.00,187.00,240.00,206.06,308.22,186.88,240.70,5.84
53.52,39,533.62,760.95,384.00,559.78,535.00,755.00,385.00,566.00,534.47,757.27,384.62,563.62,8.77
53.52,38,823.90,999.48,292.80,437.16,826.00,1001.00,297.00,434.00,825.20,1000.42,295.40,435.21,5.86
53.52,40,206.52,307.65,187.06,240.69,208.00,296.00,189.00,242.00,207.45,300.48,188.27,241.52,11.98
53.56,39,538.62,763.16,389.65,570.12,538.00,759.00,393.00,575.00,538.24,760.59,391.72,573.14,7.26
53.56,38,830.49,1006.16,298.00,438.42,828.00,1004.00,304.00,448.00,828.95,1004.83,301.71,444.34,11.77
53.56,40,207.97,299.60,188.50,241.54,208.00,295.00,189.00,242.00,207.98,296.74,188.80,241.81,4.65
53.60,39,542.39,766.42,396.91,579.84,543.00,762.00,396.00,576.00,542.77,763.69,396.35,577.47,5.96
53.60,38,834.23,1010.55,304.51,447.83,835.00,1006.00,309.00,454.00,834.70,1007.74,307.28,451.64,8.92
53.60,40,208.51,295.72,189.05,241.85,208.00,289.00,190.00,242.00,208.20,291.58,189.64,241.95,6.81
53.64,39,546.95,769.44,401.60,584.18,541.00,773.00,403.00,588.00,543.27,771.64,402.46,586.54,8.04
53.64,38,840.05,1013.39,310.24,455.32,833.00,1017.00,308.00,464.00,835.69,1015.62,308.86,460.68,11.96
53.68,39,547.33,777.52,407.83,593.44,542.00,773.00,414.00,592.00,544.03,774.72,411.64,592.55,9.43
53.68,38,840.91,1021.40,311.81,464.63,835.00,1023.00,305.00,470.00,837.26,1022.39,307.60,467.95,10.62
53.72,39,547.97,780.52,417.24,599.50,543.00,784.00,413.00,605.00,544.90,782.67,414.62,602.90,9.22
53.72,38,842.37,1028.24,310.44,472.08,853.00,1031.00,308.00,463.00,848.94,1029.94,308.93,466.47,14.46
53.76,39,548.72,788.59,420.20,610.09,542.00,794.00,420.00,617.00,544.57,791.93,420.07,614.36,11.06
53.76,38,854.35,1035.90,311.75,470.44,859.00,1038.00,318.00,465.00,857.22,1037.20,315.61,467.08,9.73
53.80,39,548.22,798.02,425.73,621.82,548.00,805.00,435.00,626.00,548.08,802.33,431.46,624.40,12.34
53.80,38,862.79,1043.25,318.62,470.97,862.00,1037.00,325.00,463.00,862.30,1039.39,322.56,466.04,11.99
53.84,39,551.73,808.63,437.43,632.07,548.00,812.00,438.00,631.00,549.42,810.71,437.78,631.41,5.17
53.84,38,867.90,1045.32,325.78,469.78,863.00,1046.00,325.00,470.00,864.87,1045.74,325.30,469.92,5.01
53.88,39,552.97,817.14,443.85,639.16,546.00,804.00,440.00,642.00,548.66,809.02,441.47,640.92,15.63
53.88,38,870.40,1051.73,328.55,473.70,873.00,1053.00,325.00,474.00,872.01,1052.52,326.36,473.89,4.59
53.92,39,552.03,815.17,447.54,648.85,554.00,808.00,446.00,650.00,553.25,810.74,446.59,649.56,7.68
53.92,38,877.64,1058.58,329.57,477.72,882.00,1060.00,333.00,482.00,880.34,1059.46,331.69,480.37,7.15
53.96,39,556.65,816.75,452.71,657.63,557.00,812.00,455.00,651.00,556.87,813.82,454.12,653.53,8.48
53.96,38,886.13,1065.59,335.04,484.35,883.00,1070.00,335.00,494.00,884.19,1068.32,335.01,490.31,11.06
54.00,39,560.26,819.74,460.39,661.56,572.00,818.00,468.00,680.00,567.52,818.67,465.09,672.96,23.22
54.00,38,889.96,1074.60,338.41,494.58,889.00,1073.00,343.00,502.00,889.37,1073.61,341.25,499.16,8.92
54.04,39,571.19,824.57,471.63,681.54,554.00,824.00,478.00,682.00,560.57,824.22,475.57,681.82,18.35
54.04,38,895.16,1079.90,344.81,503.67,901.00,1078.00,345.00,502.00,898.77,1078.72,344.93,502.64,6.37
54.08,39,563.81,830.14,482.36,690.55,556.00,825.00,480.00,687.00,558.98,826.96,480.90,688.35,10.28
54.08,38,904.75,1085.01,348.55,507.16,905.00,1081.00,339.00,497.00,904.90,1082.53,342.65,500.88,14.51
54.12,39,562.02,832.78,487.74,697.12,575.00,836.00,483.00,706.00,570.04,834.77,484.81,702.61,16.74
54.12,38,910.95,1088.75,346.10,505.21,911.00,1097.00,341.00,503.00,910.98,1093.85,342.95,503.85,9.94
54.16,39,573.37,840.68,491.63,711.71,583.00,839.00,495.00,724.00,579.32,839.64,493.71,719.31,16.06
54.16,38,917.07,1100.32,346.31,508.17,919.00,1107.00,348.00,511.00,918.26,1104.45,347.36,509.92,7.70
54.20,39,582.88,845.53,500.71,728.84,584.00,850.00,506.00,715.00,583.57,848.29,503.98,720.29,15.52
54.20,38,924.46,1111.12,350.81,514.37,927.00,1108.00,353.00,519.00,926.03,1109.19,352.16,517.23,6.52
54.24,39,587.15,854.32,511.21,729.63,585.00,850.00,516.00,720.00,585.82,851.65,514.17,723.68,11.78
54.24,38,932.35,1115.84,355.71,521.84,919.00,1100.00,360.00,527.00,924.10,1106.05,358.36,525.03,21.77
54.28,39,589.34,857.59,521.62,732.91,591.00,860.00,523.00,723.00,590.37,859.08,522.47,726.78,10.42
54.28,38,930.14,1112.36,362.06,529.82,926.00,1113.00,365.00,531.00,927.58,1112.75,363.88,530.55,5.25
54.28,41,216.00,385.00,174.00,259.00,215.00,388.00,178.00,260.00,212.45,381.87,174.35,256.22,5.20
54.32,38,933.57,1119.11,367.70,535.43,927.00,1127.00,373.00,541.00,929.51,1123.99,370.98,538.87,12.82
54.32,39,593.93,865.10,530.07,735.89,595.00,852.00,537.00,722.00,594.59,857.00,534.35,727.31,20.34
54.32,41,212.31,381.74,174.36,256.10,216.00,389.00,179.00,262.00,216.74,390.10,179.01,262.35,11.07
54.36,38,935.37,1130.57,374.99,543.96,937.00,1137.00,366.00,539.00,936.38,1134.54,369.43,540.89,12.22
54.36,39,598.17,862.72,542.23,736.18,599.00,855.00,543.00,722.00,598.68,857.95,542.71,727.42,16.18
54.36,41,216.77,390.30,179.21,262.49,216.00,390.00,177.00,261.00,214.92,387.64,176.70,259.90,2.79
54.40,38,942.32,1141.33,373.28,545.92,940.00,1142.00,380.00,542.00,940.88,1141.74,377.43,543.50,8.15
54.40,39,602.28,863.49,550.72,736.03,605.00,869.00,559.00,721.00,603.96,866.89,555.84,726.74,18.23
54.44,38,946.80,1148.59,381.49,548.49,955.00,1145.00,383.00,550.00,951.87,1146.37,382.42,549.42,9.20
54.44,39,607.63,872.57,564.17,735.07,607.00,876.00,568.00,725.00,607.24,874.69,566.54,728.85,11.33
54.48,39,610.89,880.46,575.09,737.00,609.00,880.00,573.00,723.00,609.72,880.17,573.80,728.35,14.28
54.48,38,958.02,1153.18,386.58,554.51,958.00,1155.00,389.00,561.00,958.01,1154.30,388.08,558.52,7.16
54.52,38,964.20,1161.20,392.35,563.83,965.00,1164.00,392.00,570.00,964.69,1162.93,392.13,567.64,6.83
54.52,39,613.33,885.94,582.43,736.21,608.00,890.00,583.00,721.00,610.04,888.45,582.78,726.81,16.63
54.56,38,970.95,1169.94,396.46,573.17,974.00,1170.00,404.00,578.00,972.83,1169.98,401.12,576.16,9.46
54.56,39,613.51,894.32,591.56,734.34,609.00,905.00,596.00,722.00,610.72,900.92,594.30,726.71,17.50
54.56,42,225.00,398.00,173.00,264.00,236.00,400.00,175.00,265.00,229.34,394.03,172.03,261.15,11.40
54.60,38,979.21,1177.04,405.69,581.88,972.00,1172.00,404.00,583.00,974.75,1173.93,404.65,582.57,9.03
54.60,39,614.08,907.08,603.32,733.96,619.00,917.00,608.00,721.00,617.12,913.21,606.21,725.95,17.68
54.60,42,229.51,393.87,171.99,261.03,232.00,409.00,168.00,268.00,233.36,407.27,171.22,268.00,17.31
54.64,38,980.99,1180.92,409.24,588.39,976.00,1180.00,412.00,583.00,977.91,1180.35,410.95,585.06,7.90
54.64,42,233.70,407.64,171.15,268.16,226.00,411.00,163.00,267.00,227.45,407.13,165.01,265.74,11.76
54.68,38,984.06,1187.36,415.68,590.83,981.00,1187.00,415.00,592.00,982.17,1187.14,415.26,591.55,3.36
54.68,42,227.54,407.50,164.70,265.81,235.00,416.00,163.00,268.00,233.05,414.36,164.30,268.21,11.64
54.72,38,988.28,1194.18,420.04,597.42,988.00,1200.00,426.00,602.00,988.11,1197.78,423.72,600.25,9.51
54.76,38,994.24,1205.01,428.72,606.31,998.00,1215.00,432.00,608.00,996.56,1211.18,430.75,607.35,11.29
54.80,38,1002.82,1218.71,435.90,613.53,1003.00,1233.00,435.00,622.00,1002.93,1227.54,435.34,618.77,16.63
54.80,43,234.00,419.00,161.00,267.00,235.00,421.00,161.00,268.00,231.55,414.75,158.85,264.11,2.45
54.84,38,1009.23,1235.48,440.55,625.23,1006.00,1242.00,443.00,626.00,1007.23,1239.51,442.06,625.71,7.71
54.88,38,1013.48,1247.68,447.41,632.28,1010.00,1241.00,447.00,642.00,1011.33,1243.55,447.16,638.29,12.30
54.88,42,234.77,417.88,162.43,269.12,226.00,423.00,155.00,271.00,212.36,395.62,145.77,253.58,12.72
54.92,38,1017.52,1251.64,452.57,645.19,1015.00,1260.00,452.00,637.00,1015.96,1256.81,452.22,640.13,11.99
54.92,43,231.24,414.22,158.59,263.75,226.00,424.00,156.00,271.00,222.42,413.49,153.33,264.09,13.51
54.96,38,1022.12,1265.17,457.69,646.93,1020.00,1258.00,461.00,646.00,1020.81,1260.74,459.74,646.36,8.23
54.96,43,221.96,413.27,153.02,263.97,223.00,423.00,158.00,273.00,228.59,430.61,160.32,276.85,14.22
55.00,38,1026.94,1269.01,465.37,653.23,1018.00,1257.00,461.00,659.00,1021.42,1261.59,462.67,656.79,16.63
55.00,43,228.38,431.08,160.30,277.25,229.00,426.00,159.00,272.00,224.62,420.09,156.58,268.95,7.44
55.04,38,1027.35,1269.64,468.28,663.90,1047.00,1261.00,474.00,663.00,1039.49,1264.30,471.81,663.34,22.24
55.04,43,224.24,420.14,156.40,269.03,224.00,427.00,155.00,270.00,226.65,429.17,157.32,272.70,7.08
55.04,42,210.16,395.12,141.21,251.79,224.00,427.00,155.00,270.00,225.96,429.68,155.55,272.07,41.59
55.08,38,1045.92,1272.20,477.64,670.52,1050.00,1278.00,476.00,688.00,1048.44,1275.78,476.63,681.32,18.94
55.08,43,226.36,429.58,157.17,272.93,231.00,424.00,157.00,270.00,227.63,423.10,155.96,269.19,7.83
55.12,38,1055.01,1283.88,482.49,689.03,1056.00,1280.00,481.00,690.00,1055.62,1281.48,481.57,689.63,4.38
55.12,43,227.38,423.27,155.76,269.28,273.00,427.00,184.00,283.00,256.57,427.42,173.89,278.94,55.51
55.16,38,1062.25,1289.54,487.48,697.47,1051.00,1274.00,489.00,695.00,1055.30,1279.93,488.42,695.94,19.40
55.16,43,257.48,427.76,174.41,279.41,279.00,431.00,183.00,289.00,270.08,428.61,179.25,284.58,25.28
55.20,38,1061.68,1287.66,494.44,703.83,1059.00,1275.00,495.00,692.00,1060.03,1279.84,494.79,696.52,17.55
55.20,43,271.54,428.99,179.99,285.29,275.00,432.00,186.00,292.00,274.13,431.57,184.00,289.91,10.11
55.24,38,1066.37,1287.29,500.91,704.23,1067.00,1273.00,499.00,701.00,1066.76,1278.46,499.73,702.23,14.79
55.24,43,275.75,432.07,184.93,290.83,272.00,433.00,179.00,294.00,273.15,432.20,181.07,292.49,7.76
55.28,38,1073.15,1285.59,505.88,709.96,1073.00,1280.00,506.00,723.00,1073.06,1282.13,505.96,718.02,14.19
55.28,43,274.72,432.73,181.88,293.50,274.00,434.00,185.00,294.00,274.45,433.79,183.93,294.00,3.48
55.32,38,1079.47,1289.14,512.19,726.17,1079.00,1281.00,511.00,724.00,1079.18,1284.11,511.45,724.83,8.52
55.32,43,276.08,434.38,184.85,295.07,275.00,434.00,184.00,293.00,275.30,433.97,184.25,293.67,2.51
55.36,38,1085.60,1290.92,517.74,733.03,1087.00,1280.00,524.00,723.00,1086.47,1284.17,521.61,726.83,16.16
55.36,43,276.96,434.57,185.18,294.73,277.00,438.00,179.00,296.00,277.05,436.79,181.41,295.59,7.19
55.40,43,278.76,437.50,182.22,296.71,277.00,439.00,182.00,296.00,277.63,438.36,182.06,296.23,2.44
55.40,38,1092.95,1290.71,528.13,734.89,1087.00,1283.00,522.00,729.00,1089.27,1285.95,524.34,731.25,12.93
55.44,43,279.36,439.12,182.89,297.37,281.00,440.00,184.00,297.00,280.40,439.70,183.59,297.17,2.20
55.44,38,1095.63,1292.29,530.79,739.26,1100.00,1280.00,536.00,730.00,1098.33,1284.69,534.01,733.54,16.82
55.48,43,282.22,440.51,184.48,298.34,280.00,443.00,179.00,303.00,280.83,442.02,181.08,301.20,7.93
55.48,38,1104.82,1290.71,540.67,741.41,1102.00,1276.00,544.00,719.00,1103.08,1281.62,542.73,727.56,27.16
55.52,43,282.66,442.92,181.86,302.52,282.00,444.00,187.00,303.00,282.26,443.60,185.04,302.83,5.31
