time,id,class_id,x,y,z,vx,vy,vz,ax,ay,az,pattern
2.000,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.000,2223370926008,7,3.376,-2.106,-11.401,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.000,2223370927408,7,1.820,-5.131,-21.544,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.000,2223372514864,7,1.688,0.128,-14.131,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.000,2223372516152,7,0.337,-1.537,-12.362,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.000,2223371005456,7,-0.507,-0.949,-15.511,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.040,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.040,2223370926008,7,3.439,-2.169,-11.513,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.040,2223370927408,7,1.882,-5.277,-21.990,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.040,2223372514864,7,1.723,0.100,-14.113,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.040,2223372516152,7,0.353,-1.573,-12.228,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.040,2223371005456,7,-0.459,-1.023,-15.575,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.080,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.080,2223370926008,7,3.504,-2.237,-11.637,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.080,2223370927408,7,1.947,-5.429,-22.454,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.080,2223372514864,7,1.760,0.069,-14.114,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.080,2223372516152,7,0.371,-1.616,-12.126,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.080,2223371005456,7,-0.391,-1.049,-15.169,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.120,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.120,2223370926008,7,3.575,-2.310,-11.784,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.120,2223370927408,7,2.014,-5.587,-22.938,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.120,2223372514864,7,1.794,0.037,-14.090,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.120,2223372516152,7,0.384,-1.650,-11.980,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.120,2223371005456,7,-0.325,-1.038,-14.529,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.160,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.160,2223370926008,7,3.668,-2.395,-11.991,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.160,2223370927408,7,2.085,-5.753,-23.443,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.160,2223372514864,7,1.820,0.004,-14.017,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.160,2223372516152,7,0.399,-1.684,-11.843,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.160,2223371005456,7,-0.273,-1.060,-14.324,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.160,2223370924384,7,-1.355,0.250,-17.442,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.200,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.200,2223370926008,7,3.770,-2.487,-12.234,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.200,2223370927408,7,2.158,-5.926,-23.971,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.200,2223372514864,7,1.866,-0.026,-14.061,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.200,2223372516152,7,0.416,-1.724,-11.746,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.200,2223371005456,7,-0.210,-1.099,-14.414,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.200,2223370924384,7,-1.293,0.226,-17.030,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.240,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.240,2223370926008,7,3.894,-2.593,-12.555,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.240,2223370927408,7,2.235,-6.107,-24.524,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.240,2223372514864,7,1.903,-0.059,-14.041,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.240,2223372516152,7,0.431,-1.767,-11.651,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.240,2223371005456,7,-0.154,-1.129,-14.233,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.240,2223370924384,7,-1.253,0.199,-16.797,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.280,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.280,2223370926008,7,4.030,-2.711,-12.915,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.280,2223370927408,7,2.316,-6.296,-25.102,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.280,2223372514864,7,1.934,-0.091,-13.981,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.280,2223372516152,7,0.447,-1.806,-11.535,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.280,2223371005456,7,-0.105,-1.154,-13.946,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.280,2223370924384,7,-1.209,0.162,-16.536,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.320,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.320,2223370926008,7,4.197,-2.850,-13.380,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.320,2223370927408,7,2.401,-6.495,-25.709,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.320,2223372514864,7,1.973,-0.123,-13.955,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.320,2223372516152,7,0.464,-1.840,-11.403,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.320,2223371005456,7,-0.061,-1.191,-13.798,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.320,2223370924384,7,-1.174,0.122,-16.384,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.360,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.360,2223370926008,7,4.385,-3.002,-13.900,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.360,2223370927408,7,2.490,-6.704,-26.345,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.360,2223372514864,7,2.008,-0.156,-13.904,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.360,2223372516152,7,0.479,-1.872,-11.273,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.360,2223371005456,7,-0.023,-1.213,-13.595,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.360,2223370924384,7,-1.105,0.100,-15.824,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.400,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.400,2223370926008,7,4.426,-3.044,-13.970,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.400,2223370927408,7,2.583,-6.923,-27.014,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.400,2223372514864,7,2.036,-0.188,-13.823,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.400,2223372516152,7,0.497,-1.915,-11.220,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.400,2223371005456,7,0.006,-1.246,-13.454,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.400,2223370924384,7,-1.057,0.035,-15.993,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.440,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.440,2223370926008,7,4.467,-3.087,-14.041,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.440,2223370927408,7,2.681,-7.154,-27.718,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.440,2223372514864,7,2.066,-0.219,-13.748,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.440,2223372516152,7,0.516,-1.964,-11.217,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.440,2223371005456,7,0.033,-1.286,-13.345,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.440,2223370924384,7,-1.013,-0.024,-15.977,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.480,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.480,2223370926008,7,4.509,-3.130,-14.113,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.480,2223370927408,7,2.784,-7.397,-28.459,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.480,2223372514864,7,2.102,-0.251,-13.718,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.480,2223372516152,7,0.538,-2.019,-11.246,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.480,2223371005456,7,0.052,-1.322,-13.219,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.480,2223370924384,7,-0.970,-0.081,-15.838,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.520,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.520,2223370926008,7,4.551,-3.173,-14.186,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.520,2223370927408,7,2.894,-7.653,-29.241,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.520,2223372514864,7,2.129,-0.283,-13.639,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.520,2223372516152,7,0.560,-2.079,-11.314,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.520,2223371005456,7,0.069,-1.348,-12.966,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.520,2223370924384,7,-0.927,-0.135,-15.531,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.560,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.560,2223370926008,7,4.594,-3.217,-14.260,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.560,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,2223370925224
2.560,2223372514864,7,2.153,-0.318,-13.546,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.560,2223372516152,7,0.586,-2.148,-11.428,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.560,2223371005456,7,0.085,-1.389,-12.833,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.560,2223370924384,7,-0.896,-0.188,-15.140,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.600,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.600,2223370926008,7,4.637,-3.261,-14.334,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.600,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.600,2223372514864,7,2.185,-0.354,-13.503,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.600,2223372516152,7,0.615,-2.224,-11.585,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.600,2223371005456,7,0.101,-1.425,-12.666,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.600,2223370924384,7,-0.872,-0.247,-15.087,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.640,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.640,2223370926008,7,4.681,-3.306,-14.409,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.640,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.640,2223372514864,7,2.212,-0.389,-13.433,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.640,2223372516152,7,0.647,-2.306,-11.782,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.640,2223371005456,7,0.118,-1.464,-12.550,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.640,2223370924384,7,-0.844,-0.297,-15.123,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.680,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.680,2223370926008,7,4.725,-3.351,-14.485,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.680,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.680,2223372514864,7,2.242,-0.426,-13.362,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.680,2223372516152,7,0.680,-2.396,-12.016,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.680,2223371005456,7,0.145,-1.487,-12.317,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.680,2223370924384,7,-0.794,-0.326,-14.803,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.720,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.720,2223370926008,7,4.769,-3.396,-14.561,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.720,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.720,2223372514864,7,2.272,-0.460,-13.296,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.720,2223372516152,7,0.720,-2.500,-12.311,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.720,2223371005456,7,0.176,-1.520,-12.190,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.720,2223370924384,7,-0.749,-0.339,-14.223,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.760,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.760,2223370926008,7,4.814,-3.443,-14.639,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.760,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.760,2223372514864,7,2.301,-0.493,-13.229,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.760,2223372516152,7,0.759,-2.607,-12.632,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.760,2223371005456,7,0.204,-1.545,-11.980,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.760,2223370924384,7,-0.747,-0.373,-14.226,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.800,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.800,2223370926008,7,4.860,-3.489,-14.717,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.800,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.800,2223372514864,7,2.324,-0.527,-13.126,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.800,2223372516152,7,0.811,-2.741,-13.060,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.800,2223371005456,7,0.232,-1.587,-11.926,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.800,2223370924384,7,-0.741,-0.404,-14.158,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.840,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.840,2223370926008,7,4.906,-3.536,-14.796,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.840,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.840,2223372514864,7,2.345,-0.560,-13.011,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.840,2223372516152,7,0.868,-2.889,-13.539,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.840,2223371005456,7,0.260,-1.632,-11.860,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.840,2223370924384,7,-0.734,-0.432,-14.045,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.880,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.880,2223370926008,7,4.952,-3.584,-14.876,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.880,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.880,2223372514864,7,2.366,-0.597,-12.892,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.880,2223372516152,7,0.932,-3.057,-14.097,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.880,2223371005456,7,0.286,-1.682,-11.841,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.880,2223370924384,7,-0.723,-0.458,-13.925,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.920,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.920,2223370926008,7,4.999,-3.632,-14.957,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.920,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.920,2223372514864,7,2.395,-0.635,-12.814,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.920,2223372516152,7,1.003,-3.252,-14.762,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.920,2223371005456,7,0.309,-1.724,-11.751,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.920,2223370924384,7,-0.710,-0.486,-13.801,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
2.960,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
2.960,2223370926008,7,5.047,-3.681,-15.039,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
2.960,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
2.960,2223372514864,7,2.426,-0.673,-12.747,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
2.960,2223372516152,7,1.023,-3.302,-14.857,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
2.960,2223371005456,7,0.335,-1.760,-11.630,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
2.960,2223370924384,7,-0.689,-0.513,-13.599,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.000,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.000,2223370926008,7,5.095,-3.730,-15.122,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.000,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.000,2223372514864,7,2.457,-0.713,-12.675,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.000,2223372516152,7,1.044,-3.352,-14.953,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.000,2223371005456,7,0.362,-1.793,-11.467,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.000,2223370924384,7,-0.663,-0.545,-13.377,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.040,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.040,2223370926008,7,5.143,-3.780,-15.205,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.040,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.040,2223372514864,7,2.484,-0.750,-12.588,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.040,2223372516152,7,1.065,-3.403,-15.050,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.040,2223371005456,7,0.391,-1.827,-11.337,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.040,2223370924384,7,-0.640,-0.572,-13.280,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.080,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.080,2223370926008,7,5.192,-3.830,-15.290,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.080,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.080,2223372514864,7,2.511,-0.788,-12.485,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.080,2223372516152,7,1.086,-3.454,-15.148,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.080,2223371005456,7,0.421,-1.867,-11.244,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.080,2223370924384,7,-0.618,-0.601,-13.191,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.120,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.120,2223370926008,7,5.242,-3.881,-15.375,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.120,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.120,2223372514864,7,2.529,-0.824,-12.368,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.120,2223372516152,7,1.107,-3.506,-15.248,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.120,2223371005456,7,0.454,-1.906,-11.176,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.120,2223370924384,7,-0.595,-0.629,-13.097,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.160,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.160,2223370926008,7,5.292,-3.932,-15.462,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.160,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.160,2223372514864,7,2.541,-0.859,-12.234,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.160,2223372516152,7,1.129,-3.559,-15.349,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.160,2223371005456,7,0.485,-1.952,-11.149,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.160,2223370924384,7,-0.567,-0.652,-12.900,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.200,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.200,2223370926008,7,5.343,-3.984,-15.549,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.200,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.200,2223372514864,7,2.557,-0.893,-12.118,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.200,2223372516152,7,1.151,-3.613,-15.451,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.200,2223371005456,7,0.510,-2.002,-11.153,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.200,2223370924384,7,-0.539,-0.676,-12.690,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.240,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.240,2223370926008,7,5.394,-4.037,-15.638,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.240,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.240,2223372514864,7,2.570,-0.930,-11.995,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.240,2223372516152,7,1.173,-3.667,-15.555,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.240,2223371005456,7,0.535,-2.053,-11.169,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.240,2223370924384,7,-0.507,-0.705,-12.451,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.280,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.280,2223370926008,7,5.446,-4.090,-15.727,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.280,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.280,2223372514864,7,2.591,-0.969,-11.900,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.280,2223372516152,7,1.195,-3.722,-15.660,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.280,2223371005456,7,0.563,-2.121,-11.277,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.280,2223370924384,7,-0.479,-0.733,-12.210,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.320,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.320,2223370926008,7,5.499,-4.144,-15.818,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.320,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.320,2223372514864,7,2.612,-1.011,-11.808,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.320,2223372516152,7,1.218,-3.778,-15.767,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.320,2223371005456,7,0.594,-2.198,-11.435,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.320,2223370924384,7,-0.454,-0.767,-12.060,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.360,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
3.360,2223370926008,7,5.552,-4.199,-15.909,0.000,0.000,0.000,0.000,0.000,0.000,2223370927576
3.360,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
3.360,2223372514864,7,2.639,-1.053,-11.736,0.000,0.000,0.000,0.000,0.000,0.000,2223372516992
3.360,2223372516152,7,1.241,-3.835,-15.875,0.000,0.000,0.000,0.000,0.000,0.000,2223372517272
3.360,2223371005456,7,0.630,-2.292,-11.684,0.000,0.000,0.000,0.000,0.000,0.000,2223371005792
3.360,2223370924384,7,-0.435,-0.798,-11.995,0.000,0.000,0.000,0.000,0.000,0.000,2223349127376
3.400,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
